timestamp,speed,rpm,coolant_temp,battery_voltage,brake_pressure
2026-09-06 12:19:14,14,2275,92.9,13.7,23.7
2026-09-06 12:19:15,0,3420,89.0,13.98,87.8
2026-09-06 12:19:16,43,2576,89.5,14.15,83.2
2026-09-06 12:19:17,114,3273,85.3,13.57,0.3
2026-09-06 12:19:18,80,825,79.8,13.42,74.5
2026-09-06 12:19:19,29,853,81.5,13.64,49.8
2026-09-06 12:19:20,22,2095,85.3,13.81,87.7
2026-09-06 12:19:21,5,1740,75.6,14.19,90.9
2026-09-06 12:19:22,86,2680,75.3,13.66,92.3
2026-09-06 12:19:23,112,1559,91.6,13.34,82.5
2026-09-06 12:19:24,85,3444,79.7,13.6,77.6
2026-09-06 12:19:25,47,1475,83.8,13.98,66.9
2026-09-06 12:19:26,110,3356,93.4,13.88,97.5
2026-09-06 12:19:27,68,917,84.8,14.02,15.2
2026-09-06 12:19:28,104,3328,87.5,13.8,72.7
2026-09-06 12:19:29,51,1158,84.9,13.72,80.1
2026-09-06 12:19:30,8,1397,85.9,13.44,82.6
2026-09-06 12:19:31,57,3051,82.7,13.52,36.0
2026-09-06 12:19:32,45,1022,83.2,13.33,49.2
2026-09-06 12:19:33,89,1121,88.3,13.54,79.2
2026-09-06 12:19:34,67,2617,89.1,13.48,47.4
2026-09-06 12:19:35,32,2840,84.4,13.25,11.0
2026-09-06 12:19:36,11,1266,94.7,13.37,51.6
2026-09-06 12:19:37,99,1875,77.9,13.33,80.5
2026-09-06 12:19:38,86,1436,93.6,13.24,6.9
2026-09-06 12:19:39,49,2003,82.8,13.7,73.5
2026-09-06 12:19:40,52,3194,92.7,13.96,36.6
2026-09-06 12:19:41,87,2520,84.0,13.74,15.5
2026-09-06 12:19:42,42,1220,84.1,13.24,74.3
2026-09-06 12:19:43,40,2399,86.1,13.83,72.1
2026-09-06 12:19:44,67,2488,76.6,14.18,26.6
2026-09-06 12:19:45,61,3002,79.1,13.77,29.9
2026-09-06 12:19:46,17,2276,90.4,13.96,27.2
2026-09-06 12:19:47,47,2039,93.0,13.98,50.2
2026-09-06 12:19:48,11,2556,75.1,13.44,3.7
2026-09-06 12:19:49,43,2576,90.9,14.36,3.7
2026-09-06 12:19:50,8,2981,94.3,13.42,57.2
2026-09-06 12:19:51,97,939,78.4,13.48,25.5
2026-09-06 12:19:52,11,1351,76.0,13.87,52.5
2026-09-06 12:19:53,38,1118,76.2,14.06,26.7
2026-09-06 12:19:54,86,1720,84.8,13.53,27.2
2026-09-06 12:19:55,19,2725,86.1,13.56,78.4
2026-09-06 12:19:56,111,878,78.8,14.14,26.6
2026-09-06 12:19:57,75,3367,75.5,14.24,5.7
2026-09-06 12:19:58,59,2730,77.8,14.19,59.4
2026-09-06 12:19:59,31,1231,94.4,13.64,5.8
2026-09-06 12:20:00,55,1931,90.6,13.55,72.7
2026-09-06 12:20:01,106,1019,88.2,13.33,77.4
2026-09-06 12:20:02,27,2626,92.8,13.76,16.0
2026-09-06 12:20:03,52,2241,75.1,14.25,18.3
2026-09-06 12:20:04,120,3426,88.2,13.62,14.7
2026-09-06 12:20:05,91,3214,92.1,13.67,94.7
2026-09-06 12:20:06,116,3391,87.6,14.2,63.6
2026-09-06 12:20:07,38,1610,89.2,13.41,72.2
2026-09-06 12:20:08,41,898,86.7,14.08,44.3
2026-09-06 12:20:09,87,1371,77.0,13.58,78.1
2026-09-06 12:20:10,96,1233,80.6,14.1,65.4
2026-09-06 12:20:11,116,2769,90.7,14.1,28.0
2026-09-06 12:20:12,76,3045,90.5,13.23,15.9
2026-09-06 12:20:13,4,2895,76.7,13.32,89.6
2026-09-06 12:20:14,93,1063,91.4,13.92,97.6
2026-09-06 12:20:15,105,3046,77.3,13.6,29.0
2026-09-06 12:20:16,14,908,80.0,13.83,9.9
2026-09-06 12:20:17,63,3172,92.0,13.46,98.7
2026-09-06 12:20:18,26,2389,94.8,13.84,5.1
2026-09-06 12:20:19,119,3035,88.2,13.26,30.6
2026-09-06 12:20:20,92,2163,75.1,13.63,70.9
2026-09-06 12:20:21,44,2685,82.7,13.52,22.8
2026-09-06 12:20:22,50,1896,93.5,13.97,25.9
2026-09-06 12:20:23,113,2627,77.5,14.35,63.6
2026-09-06 12:20:24,51,2698,87.9,14.18,58.8
2026-09-06 12:20:25,108,2537,75.3,13.7,19.7
2026-09-06 12:20:26,109,1871,82.9,14.16,74.0
2026-09-06 12:20:27,55,3302,75.6,13.83,65.1
2026-09-06 12:20:28,28,2057,88.2,13.9,32.6
2026-09-06 12:20:29,36,2258,94.7,13.54,61.4
2026-09-06 12:20:30,49,1831,79.6,13.59,93.3
2026-09-06 12:20:31,13,1958,85.3,13.44,99.7
2026-09-06 12:20:32,109,923,88.6,14.29,75.6
2026-09-06 12:20:33,67,2456,77.5,14.33,25.6
2026-09-06 12:20:34,45,3440,78.0,13.3,93.0
2026-09-06 12:20:35,33,2892,77.3,13.51,24.3
2026-09-06 12:20:36,68,849,83.1,13.27,34.4
2026-09-06 12:20:37,32,936,75.4,14.18,75.2
2026-09-06 12:20:38,9,811,75.1,13.27,37.1
2026-09-06 12:20:39,100,3028,76.5,13.23,53.0
2026-09-06 12:20:40,14,3075,75.2,14.2,62.7
2026-09-06 12:20:41,115,2944,81.9,14.13,94.0
2026-09-06 12:20:42,7,2476,75.1,13.76,61.6
2026-09-06 12:20:43,78,1665,91.8,13.46,35.3
2026-09-06 12:20:44,76,1388,77.5,14.01,54.2
2026-09-06 12:20:45,98,1860,83.3,13.95,75.2
2026-09-06 12:20:46,56,2032,83.5,13.45,6.9
2026-09-06 12:20:47,28,966,80.1,14.12,54.4
2026-09-06 12:20:48,107,3333,93.8,13.88,6.1
2026-09-06 12:20:49,62,1803,90.3,13.79,68.5
2026-09-06 12:20:50,46,3272,77.9,13.93,68.4
2026-09-06 12:20:51,65,2026,89.0,13.29,81.4
2026-09-06 12:20:52,87,3250,92.8,13.63,58.8
2026-09-06 12:20:53,70,1241,83.9,13.57,24.9
2026-09-06 12:20:54,65,3446,93.9,13.37,89.9
2026-09-06 12:20:55,42,1613,89.9,14.37,64.4
2026-09-06 12:20:56,108,3259,87.8,14.34,40.5
2026-09-06 12:20:57,92,1139,83.0,13.34,16.9
2026-09-06 12:20:58,83,1836,92.9,13.99,79.3
2026-09-06 12:20:59,73,1727,92.9,13.53,73.6
2026-09-06 12:21:00,91,2593,89.0,13.57,0.6
2026-09-06 12:21:01,77,3252,91.7,14.34,14.6
2026-09-06 12:21:02,81,1926,75.1,14.3,96.1
2026-09-06 12:21:03,62,982,76.6,13.72,37.9
2026-09-06 12:21:04,9,2422,80.6,14.25,60.2
2026-09-06 12:21:05,61,2142,75.6,14.07,84.7
2026-09-06 12:21:06,69,2841,84.6,13.95,97.2
2026-09-06 12:21:07,116,3380,86.6,14.12,63.4
2026-09-06 12:21:08,85,878,84.9,13.73,86.1
2026-09-06 12:21:09,27,1751,89.0,13.87,9.8
2026-09-06 12:21:10,16,2506,93.2,13.59,78.6
2026-09-06 12:21:11,105,1686,80.3,14.37,17.9
2026-09-06 12:21:12,26,2088,79.2,13.61,77.4
2026-09-06 12:21:13,89,1427,93.1,13.37,48.3
2026-09-06 12:21:14,116,3070,92.8,13.91,67.9
2026-09-06 12:21:15,26,2724,86.9,13.27,38.1
2026-09-06 12:21:16,11,2652,85.0,13.42,87.2
2026-09-06 12:21:17,104,1920,90.8,13.35,84.9
2026-09-06 12:21:18,42,1785,94.6,13.36,1.5
2026-09-06 12:21:19,29,2130,79.5,13.97,44.6
2026-09-06 12:21:20,61,1797,88.0,13.72,61.3
2026-09-06 12:21:21,26,2141,85.5,13.96,11.0
2026-09-06 12:21:22,72,1387,79.7,14.07,75.9
2026-09-06 12:21:23,46,2680,83.2,14.32,83.2
2026-09-06 12:21:24,98,2176,79.3,14.39,57.0
2026-09-06 12:21:25,56,3134,85.1,14.29,83.5
2026-09-06 12:21:26,52,2300,84.5,13.66,0.6
2026-09-06 12:21:27,19,2474,82.8,13.73,11.2
2026-09-06 12:21:28,111,928,81.0,14.05,68.4
2026-09-06 12:21:29,118,1125,89.1,13.35,0.2
2026-09-06 12:21:30,54,2509,82.4,13.43,20.8
2026-09-06 12:21:31,9,1805,84.7,13.78,22.9
2026-09-06 12:21:32,45,2632,77.4,14.12,90.5
2026-09-06 12:21:33,45,2810,84.1,14.06,60.0
2026-09-06 12:21:34,17,1561,81.3,13.27,15.2
2026-09-06 12:21:35,80,910,77.5,14.09,42.2
2026-09-06 12:21:36,68,2507,77.9,13.41,3.4
2026-09-06 12:21:37,76,1164,75.4,14.24,28.3
2026-09-06 12:21:38,37,911,85.2,13.7,46.9
2026-09-06 12:21:39,63,1691,86.0,14.19,55.5
2026-09-06 12:21:40,5,3078,80.0,13.52,79.6
2026-09-06 12:21:41,15,1486,89.3,14.15,41.6
2026-09-06 12:21:42,60,1349,94.3,13.93,22.4
2026-09-06 12:21:43,52,2698,75.2,13.53,19.6
2026-09-06 12:21:44,51,3147,88.0,14.36,93.0
2026-09-06 12:21:45,105,2749,75.8,13.45,38.3
2026-09-06 12:21:46,36,3478,87.4,13.76,54.4
2026-09-06 12:21:47,51,1706,86.5,13.73,57.5
2026-09-06 12:21:48,113,1386,77.2,13.22,35.9
2026-09-06 12:21:49,89,1659,83.1,13.49,46.6
2026-09-06 12:21:50,29,2130,86.5,14.35,7.9
2026-09-06 12:21:51,42,3151,89.7,14.32,1.0
2026-09-06 12:21:52,115,1559,95.0,13.21,38.3
2026-09-06 12:21:53,52,2472,87.0,13.57,26.6
2026-09-06 12:21:54,111,2428,91.8,14.01,93.2
2026-09-06 12:21:55,19,1608,80.3,14.36,40.5
2026-09-06 12:21:56,62,2360,90.3,13.98,25.7
2026-09-06 12:21:57,91,1935,80.9,13.78,21.7
2026-09-06 12:21:58,67,1426,90.2,13.93,88.7
2026-09-06 12:21:59,109,1817,76.7,13.39,49.0
2026-09-06 12:22:00,19,3095,82.5,14.21,13.1
2026-09-06 12:22:01,19,1318,86.7,14.26,26.1
2026-09-06 12:22:02,73,1877,92.2,14.32,53.3
2026-09-06 12:22:03,71,2570,75.2,13.37,19.2
2026-09-06 12:22:04,3,2372,81.2,13.9,57.6
2026-09-06 12:22:05,18,1418,83.0,13.49,55.1
2026-09-06 12:22:06,0,3428,90.9,13.9,90.6
2026-09-06 12:22:07,109,3112,79.2,13.52,96.5
2026-09-06 12:22:08,24,1937,76.5,14.29,87.7
2026-09-06 12:22:09,15,2713,77.2,13.21,34.7
2026-09-06 12:22:10,61,1043,81.4,13.28,60.8
2026-09-06 12:22:11,81,987,92.5,13.95,78.4
2026-09-06 12:22:12,83,1326,92.8,13.98,44.9
2026-09-06 12:22:13,110,1727,82.3,14.09,5.5
2026-09-06 12:22:14,112,864,94.3,14.35,74.7
2026-09-06 12:22:15,21,1164,94.5,13.33,10.5
2026-09-06 12:22:16,2,3206,87.4,13.57,42.8
2026-09-06 12:22:17,76,2326,77.9,14.16,74.7
2026-09-06 12:22:18,37,2151,87.0,13.61,93.7
2026-09-06 12:22:19,55,1887,80.2,13.25,60.5
2026-09-06 12:22:20,63,1562,94.8,13.38,59.2
2026-09-06 12:22:21,12,3023,86.8,13.72,94.3
2026-09-06 12:22:22,81,1790,84.5,13.3,19.4
2026-09-06 12:22:23,97,2199,88.9,13.84,92.3
2026-09-06 12:22:24,94,3170,79.2,13.79,77.0
2026-09-06 12:22:25,4,821,85.9,13.39,2.8
2026-09-06 12:22:26,39,2440,75.5,14.33,49.6
2026-09-06 12:22:27,6,2480,90.6,13.4,9.4
2026-09-06 12:22:28,18,1121,76.4,14.22,95.5
2026-09-06 12:22:29,83,2206,78.0,13.24,82.9
2026-09-06 12:22:30,71,2875,94.1,14.26,60.7
2026-09-06 12:22:31,10,1275,87.4,14.05,48.0
2026-09-06 12:22:32,35,2934,84.5,13.82,64.3
2026-09-06 12:22:33,79,3474,81.9,13.44,18.4
2026-09-06 12:22:34,89,1631,91.2,13.87,13.8
2026-09-06 12:22:35,38,1795,81.4,14.21,97.8
2026-09-06 12:22:36,43,3170,77.9,13.61,81.1
2026-09-06 12:22:37,82,1178,75.8,14.16,19.7
2026-09-06 12:22:38,4,2377,90.1,13.98,93.0
2026-09-06 12:22:39,43,2201,75.2,14.06,72.6
2026-09-06 12:22:40,82,2839,78.4,13.9,23.5
2026-09-06 12:22:41,39,1201,93.9,13.72,49.3
2026-09-06 12:22:42,28,1680,89.7,13.58,22.9
2026-09-06 12:22:43,54,1893,79.4,14.38,39.8
2026-09-06 12:22:44,13,1307,78.7,13.95,2.2
2026-09-06 12:22:45,46,3150,89.7,14.16,14.5
2026-09-06 12:22:46,9,3160,76.9,13.53,9.7
2026-09-06 12:22:47,58,1984,86.0,14.32,51.4
2026-09-06 12:22:48,35,3322,75.3,13.53,96.0
2026-09-06 12:22:49,46,1672,75.1,13.95,86.1
2026-09-06 12:22:50,118,1733,90.5,13.34,87.1
2026-09-06 12:22:51,78,2449,79.7,14.23,42.5
2026-09-06 12:22:52,59,2372,79.1,13.48,23.1
2026-09-06 12:22:53,86,1485,86.1,13.67,72.6
2026-09-06 12:22:54,18,1533,75.9,13.31,3.1
2026-09-06 12:22:55,87,2012,91.3,13.57,12.5
2026-09-06 12:22:56,116,1568,76.9,13.98,62.4
2026-09-06 12:22:57,19,3458,81.0,14.17,58.4
2026-09-06 12:22:58,94,1463,84.0,13.97,38.4
2026-09-06 12:22:59,52,1553,94.7,14.12,25.4
2026-09-06 12:23:00,45,1041,88.2,14.39,12.0
2026-09-06 12:23:01,90,3410,80.0,14.22,81.7
2026-09-06 12:23:02,89,1482,75.6,13.61,38.4
2026-09-06 12:23:03,32,2979,79.4,13.77,1.7
2026-09-06 12:23:04,115,1348,78.2,13.92,15.5
2026-09-06 12:23:05,112,1707,94.5,13.37,21.6
2026-09-06 12:23:06,75,2452,79.6,13.41,86.3
2026-09-06 12:23:07,8,2432,85.9,14.3,15.7
2026-09-06 12:23:08,100,3428,93.6,13.76,99.9
2026-09-06 12:23:09,0,1460,75.4,14.38,67.2
2026-09-06 12:23:10,107,957,81.8,13.88,27.7
2026-09-06 12:23:11,35,2360,93.6,13.7,85.5
2026-09-06 12:23:12,31,2236,93.7,13.27,77.6
2026-09-06 12:23:13,40,2316,77.6,13.87,34.0
2026-09-06 12:23:14,43,3048,82.0,13.28,29.7
2026-09-06 12:23:15,70,873,86.5,13.94,11.3
2026-09-06 12:23:16,39,1906,84.9,13.79,30.0
2026-09-06 12:23:17,118,2657,82.3,13.98,50.7
2026-09-06 12:23:18,84,2548,83.3,13.54,20.0
2026-09-06 12:23:19,17,886,75.3,13.96,15.0
2026-09-06 12:23:20,96,1255,91.0,13.93,58.8
2026-09-06 12:23:21,75,1652,86.4,14.22,74.0
2026-09-06 12:23:22,5,2453,94.2,14.28,89.7
2026-09-06 12:23:23,63,2484,86.5,13.76,47.3
2026-09-06 12:23:24,13,873,90.5,14.35,91.9
2026-09-06 12:23:25,100,2621,79.3,14.32,28.7
2026-09-06 12:23:26,37,2588,77.1,13.91,61.9
2026-09-06 12:23:27,34,1914,85.0,13.25,45.3
2026-09-06 12:23:28,77,2826,86.6,13.72,8.7
2026-09-06 12:23:29,105,2312,78.4,13.58,50.8
2026-09-06 12:23:30,24,2015,93.8,14.36,1.4
2026-09-06 12:23:31,81,941,78.8,13.71,66.9
2026-09-06 12:23:32,27,3256,83.2,14.32,16.7
2026-09-06 12:23:33,15,2644,93.5,13.28,12.1
2026-09-06 12:23:34,89,3034,76.0,13.74,56.0
2026-09-06 12:23:35,81,2445,90.7,13.81,83.2
2026-09-06 12:23:36,114,3025,94.3,14.32,39.5
2026-09-06 12:23:37,9,1642,83.5,13.21,47.2
2026-09-06 12:23:38,47,2713,84.9,13.52,7.7
2026-09-06 12:23:39,41,1588,90.1,13.75,93.2
2026-09-06 12:23:40,55,1075,76.1,13.56,73.5
2026-09-06 12:23:41,28,2340,77.7,14.15,9.3
2026-09-06 12:23:42,116,3056,76.1,13.37,16.2
2026-09-06 12:23:43,21,2751,79.2,14.09,66.9
2026-09-06 12:23:44,31,1763,84.6,13.88,61.4
2026-09-06 12:23:45,15,1479,81.4,14.01,58.4
2026-09-06 12:23:46,80,3413,81.6,13.76,89.6
2026-09-06 12:23:47,83,2724,78.7,13.38,11.3
2026-09-06 12:23:48,113,2372,92.7,14.03,84.4
2026-09-06 12:23:49,4,987,85.0,13.28,12.0
2026-09-06 12:23:50,50,2587,77.0,14.13,80.2
2026-09-06 12:23:51,118,1522,91.7,13.67,73.1
2026-09-06 12:23:52,86,2256,75.7,13.38,65.0
2026-09-06 12:23:53,103,1717,94.0,14.15,32.2
2026-09-06 12:23:54,3,2908,89.2,13.84,92.1
2026-09-06 12:23:55,47,1620,82.6,13.39,27.5
2026-09-06 12:23:56,21,819,91.2,13.7,68.2
2026-09-06 12:23:57,91,3352,79.7,13.43,93.5
2026-09-06 12:23:58,106,1023,77.4,13.85,69.5
2026-09-06 12:23:59,36,2506,91.4,13.36,4.7
2026-09-06 12:24:00,120,1926,87.1,13.7,22.6
2026-09-06 12:24:01,109,2810,92.0,14.3,42.9
2026-09-06 12:24:02,89,2206,77.6,13.28,80.0
2026-09-06 12:24:03,72,1161,92.1,14.39,4.9
2026-09-06 12:24:04,99,2953,94.7,13.96,1.9
2026-09-06 12:24:05,62,3100,89.5,13.67,7.5
2026-09-06 12:24:06,0,1711,76.9,14.01,51.9
2026-09-06 12:24:07,67,991,92.6,13.56,39.2
2026-09-06 12:24:08,68,843,92.9,13.67,0.5
2026-09-06 12:24:09,87,1854,90.1,13.31,25.5
2026-09-06 12:24:10,27,2629,82.6,13.58,92.8
2026-09-06 12:24:11,91,1249,93.0,14.26,26.4
2026-09-06 12:24:12,90,2673,78.5,13.82,74.2
2026-09-06 12:24:13,117,3394,81.7,13.94,37.4
2026-09-06 12:24:14,54,2528,84.3,14.26,94.7
2026-09-06 12:24:15,60,2765,94.0,14.14,64.6
2026-09-06 12:24:16,99,3425,88.6,14.25,18.5
2026-09-06 12:24:17,85,1953,91.1,13.89,49.8
2026-09-06 12:24:18,33,1196,85.0,14.39,73.9
2026-09-06 12:24:19,53,830,81.6,13.71,62.7
2026-09-06 12:24:20,23,2086,93.5,13.42,28.3
2026-09-06 12:24:21,38,801,76.8,13.79,12.8
2026-09-06 12:24:22,32,1386,92.3,13.36,79.7
2026-09-06 12:24:23,78,2312,81.3,13.74,62.9
2026-09-06 12:24:24,83,1409,79.7,13.65,39.4
2026-09-06 12:24:25,32,2394,81.3,14.16,74.6
2026-09-06 12:24:26,77,1657,78.5,13.86,63.1
2026-09-06 12:24:27,103,1400,80.9,13.55,62.0
2026-09-06 12:24:28,110,2100,89.7,13.5,35.1
2026-09-06 12:24:29,52,1153,90.8,14.15,79.7
2026-09-06 12:24:30,21,1023,79.7,13.6,84.4
2026-09-06 12:24:31,88,1524,91.9,13.93,56.3
2026-09-06 12:24:32,13,2882,83.0,13.5,61.2
2026-09-06 12:24:33,12,2879,84.3,14.17,88.1
2026-09-06 12:24:34,50,2793,80.1,13.37,34.6
2026-09-06 12:24:35,90,1469,89.3,14.36,59.7
2026-09-06 12:24:36,116,1758,87.9,13.63,26.5
2026-09-06 12:24:37,99,2679,76.5,13.83,47.9
2026-09-06 12:24:38,47,2185,85.0,13.34,50.6
2026-09-06 12:24:39,33,986,80.0,13.73,74.3
2026-09-06 12:24:40,11,2720,86.0,14.05,50.5
2026-09-06 12:24:41,38,1147,84.6,14.33,6.1
2026-09-06 12:24:42,53,2120,92.0,13.83,71.4
2026-09-06 12:24:43,62,1497,94.6,13.73,21.1
2026-09-06 12:24:44,20,3323,86.6,13.22,70.2
2026-09-06 12:24:45,8,3048,92.2,14.33,75.6
2026-09-06 12:24:46,107,2426,81.6,14.34,17.4
2026-09-06 12:24:47,77,3131,86.5,14.36,89.9
2026-09-06 12:24:48,47,3411,76.4,13.97,28.7
2026-09-06 12:24:49,60,1503,83.5,13.53,1.2
2026-09-06 12:24:50,93,1406,75.0,13.21,39.6
2026-09-06 12:24:51,10,1929,87.2,14.04,67.5
2026-09-06 12:24:52,5,2335,75.3,14.18,1.7
2026-09-06 12:24:53,20,923,88.5,13.9,99.8
2026-09-06 12:24:54,19,2684,76.7,13.6,32.5
2026-09-06 12:24:55,111,2505,81.9,13.27,81.0
2026-09-06 12:24:56,81,3156,84.1,13.94,84.6
2026-09-06 12:24:57,86,1798,87.0,13.49,1.0
2026-09-06 12:24:58,51,2163,94.7,13.79,21.2
2026-09-06 12:24:59,53,2804,91.6,13.36,40.5
2026-09-06 12:25:00,92,1131,88.3,13.45,50.0
2026-09-06 12:25:01,77,1587,88.0,14.34,95.1
2026-09-06 12:25:02,67,1622,80.1,13.6,32.4
2026-09-06 12:25:03,89,2393,83.4,14.0,31.0
2026-09-06 12:25:04,92,2196,88.1,14.39,88.9
2026-09-06 12:25:05,15,2371,79.2,13.47,58.4
2026-09-06 12:25:06,30,1533,78.7,13.42,57.3
2026-09-06 12:25:07,83,2322,88.0,13.71,32.5
2026-09-06 12:25:08,11,2830,84.3,14.13,67.9
2026-09-06 12:25:09,26,1996,83.6,13.58,32.1
2026-09-06 12:25:10,26,1874,83.0,13.6,94.1
2026-09-06 12:25:11,33,2442,87.3,14.1,39.6
2026-09-06 12:25:12,60,2222,84.8,13.88,2.3
2026-09-06 12:25:13,78,3019,87.0,13.94,96.0
2026-09-06 12:25:14,15,1170,88.1,13.21,56.9
2026-09-06 12:25:15,114,3245,87.5,13.24,63.5
2026-09-06 12:25:16,83,2510,79.8,14.37,50.8
2026-09-06 12:25:17,64,2375,87.5,14.03,55.5
2026-09-06 12:25:18,98,1114,75.6,14.3,9.3
2026-09-06 12:25:19,60,2723,92.6,13.75,20.0
2026-09-06 12:25:20,90,3416,76.3,13.99,7.4
2026-09-06 12:25:21,15,2928,82.4,13.92,52.1
2026-09-06 12:25:22,66,3342,80.8,13.97,82.2
2026-09-06 12:25:23,64,3441,91.8,13.77,74.6
2026-09-06 12:25:24,45,2608,83.2,13.82,49.4
2026-09-06 12:25:25,1,2839,86.7,14.04,69.3
2026-09-06 12:25:26,70,1734,84.4,13.98,77.3
2026-09-06 12:25:27,36,2064,80.0,13.39,7.6
2026-09-06 12:25:28,3,3431,82.8,13.65,36.3
2026-09-06 12:25:29,92,3407,77.6,13.94,9.8
2026-09-06 12:25:30,83,1461,95.0,13.47,68.1
2026-09-06 12:25:31,3,872,91.8,13.89,53.1
2026-09-06 12:25:32,119,1595,84.3,13.53,84.5
2026-09-06 12:25:33,59,1301,78.7,14.39,39.3
2026-09-06 12:25:34,10,903,88.0,13.75,64.1
2026-09-06 12:25:35,54,1799,84.5,13.88,98.6
2026-09-06 12:25:36,63,2200,84.7,13.54,66.9
2026-09-06 12:25:37,10,2931,82.2,13.22,98.4
2026-09-06 12:25:38,98,2651,80.0,13.86,56.4
2026-09-06 12:25:39,32,1595,85.7,14.18,96.5
2026-09-06 12:25:40,42,2052,87.7,14.29,70.3
2026-09-06 12:25:41,70,3209,94.1,13.73,1.1
2026-09-06 12:25:42,52,1207,88.1,13.3,92.1
2026-09-06 12:25:43,93,2246,93.1,13.62,18.3
2026-09-06 12:25:44,15,1769,82.8,13.87,89.7
2026-09-06 12:25:45,40,1667,78.4,13.6,84.6
2026-09-06 12:25:46,86,2305,84.5,14.01,3.4
2026-09-06 12:25:47,2,2233,89.5,14.28,22.1
2026-09-06 12:25:48,9,933,79.4,13.57,88.4
2026-09-06 12:25:49,20,1750,85.5,14.38,99.0
2026-09-06 12:25:50,113,1643,83.0,13.59,100.0
2026-09-06 12:25:51,35,2030,94.2,13.91,42.5
2026-09-06 12:25:52,105,3224,90.6,14.19,41.0
2026-09-06 12:25:53,49,2241,88.9,14.16,93.0
2026-09-06 12:25:54,21,3253,76.6,13.32,66.1
2026-09-06 12:25:55,3,3053,83.6,13.84,83.5
2026-09-06 12:25:56,65,2317,75.1,13.56,64.4
2026-09-06 12:25:57,36,1825,90.9,13.37,6.0
2026-09-06 12:25:58,35,1362,86.3,14.04,60.5
2026-09-06 12:25:59,74,2284,78.1,13.79,30.0
2026-09-06 12:26:00,75,1613,81.1,13.78,5.5
2026-09-06 12:26:01,77,2543,84.0,14.34,82.1
2026-09-06 12:26:02,4,1186,78.0,13.68,97.2
2026-09-06 12:26:03,120,2821,80.4,13.53,11.3
2026-09-06 12:26:04,29,3244,87.3,13.4,36.7
2026-09-06 12:26:05,82,3434,82.3,14.18,28.0
2026-09-06 12:26:06,21,812,90.0,14.25,12.7
2026-09-06 12:26:07,103,1660,80.9,13.26,29.4
2026-09-06 12:26:08,119,2694,91.6,14.17,58.8
2026-09-06 12:26:09,3,2543,80.7,14.05,45.3
2026-09-06 12:26:10,99,913,75.6,13.54,16.5
2026-09-06 12:26:11,23,2522,86.1,13.51,5.7
2026-09-06 12:26:12,55,1009,86.6,14.31,17.1
2026-09-06 12:26:13,15,1251,94.6,13.47,97.7
2026-09-06 12:26:14,13,1396,92.6,13.55,64.2
2026-09-06 12:26:15,120,2906,87.3,14.17,81.7
2026-09-06 12:26:16,105,2928,87.4,13.78,71.3
2026-09-06 12:26:17,10,3286,88.9,13.52,97.7
2026-09-06 12:26:18,28,1185,85.8,13.77,63.5
2026-09-06 12:26:19,63,3395,87.7,14.03,52.0
2026-09-06 12:26:20,86,3328,82.2,13.84,45.2
2026-09-06 12:26:21,68,1954,76.9,14.0,38.6
2026-09-06 12:26:22,42,1576,82.1,14.06,14.5
2026-09-06 12:26:23,44,1259,82.7,14.29,18.9
2026-09-06 12:26:24,116,2621,83.5,14.05,32.1
2026-09-06 12:26:25,9,1188,90.5,14.38,54.2
2026-09-06 12:26:26,68,2861,81.1,13.2,6.3
2026-09-06 12:26:27,71,1824,82.5,13.28,46.4
2026-09-06 12:26:28,112,1467,75.4,13.72,2.4
2026-09-06 12:26:29,51,942,80.2,13.94,20.1
2026-09-06 12:26:30,79,2878,83.7,13.77,6.7
2026-09-06 12:26:31,59,1679,92.4,14.2,5.3
2026-09-06 12:26:32,19,3111,79.5,13.93,56.8
2026-09-06 12:26:33,97,2878,84.9,13.39,14.9
2026-09-06 12:26:34,79,2275,81.3,14.14,56.2
2026-09-06 12:26:35,120,3444,78.6,13.29,92.7
2026-09-06 12:26:36,63,1819,80.4,13.81,75.5
2026-09-06 12:26:37,5,2009,84.0,14.38,46.9
2026-09-06 12:26:38,110,990,82.2,13.86,47.5
2026-09-06 12:26:39,86,890,92.2,14.32,3.9
2026-09-06 12:26:40,11,1317,89.4,13.45,1.3
2026-09-06 12:26:41,51,2591,85.4,13.58,63.1
2026-09-06 12:26:42,0,1125,87.4,13.27,82.7
2026-09-06 12:26:43,79,1266,92.7,13.48,56.4
2026-09-06 12:26:44,22,1715,90.6,13.94,42.6
2026-09-06 12:26:45,28,2586,78.6,14.25,69.3
2026-09-06 12:26:46,119,1724,90.4,13.59,74.7
2026-09-06 12:26:47,96,3323,75.2,13.52,48.2
2026-09-06 12:26:48,53,2847,93.3,13.61,20.3
2026-09-06 12:26:49,19,1624,84.5,13.48,50.0
2026-09-06 12:26:50,46,1240,89.7,14.34,8.3
2026-09-06 12:26:51,56,2395,89.9,14.05,38.9
2026-09-06 12:26:52,19,823,91.9,13.24,20.1
2026-09-06 12:26:53,71,3098,94.3,14.25,16.9
2026-09-06 12:26:54,100,830,87.1,13.88,24.5
2026-09-06 12:26:55,92,1529,77.4,13.36,94.0
2026-09-06 12:26:56,97,884,83.2,14.2,29.9
2026-09-06 12:26:57,59,2997,86.9,13.83,59.0
2026-09-06 12:26:58,70,2747,89.9,14.27,36.5
2026-09-06 12:26:59,5,966,88.7,13.43,43.0
2026-09-06 12:27:00,110,1861,94.7,13.35,97.3
